row_id,itemid,sid_0,sid_1,sid_2,sid_3,sid_4,sid_offset_0,sid_offset_1,sid_offset_2,sid_offset_3,sid_offset_4,sid,sid_offset
7259,64972509,352,46,216,241,9,352,558,1240,1777,1801,352-46-216-241-9,352-558-1240-1777-1801
7260,64979272,429,266,461,210,236,429,778,1485,1746,2028,429-266-461-210-236,429-778-1485-1746-2028
7261,64979507,369,379,105,248,176,369,891,1129,1784,1968,369-379-105-248-176,369-891-1129-1784-1968
7262,64986010,70,5,63,210,43,70,517,1087,1746,1835,70-5-63-210-43,70-517-1087-1746-1835
7263,64986683,347,8,417,74,31,347,520,1441,1610,1823,347-8-417-74-31,347-520-1441-1610-1823
7264,64995993,223,339,167,125,46,223,851,1191,1661,1838,223-339-167-125-46,223-851-1191-1661-1838
7265,64996703,288,139,224,122,38,288,651,1248,1658,1830,288-139-224-122-38,288-651-1248-1658-1830
7266,64999443,362,507,91,36,51,362,1019,1115,1572,1843,362-507-91-36-51,362-1019-1115-1572-1843
7267,65009106,223,150,220,57,217,223,662,1244,1593,2009,223-150-220-57-217,223-662-1244-1593-2009
7268,65020848,97,144,366,3,125,97,656,1390,1539,1917,97-144-366-3-125,97-656-1390-1539-1917
7269,65022892,420,431,231,3,44,420,943,1255,1539,1836,420-431-231-3-44,420-943-1255-1539-1836
7270,65028618,405,402,257,161,168,405,914,1281,1697,1960,405-402-257-161-168,405-914-1281-1697-1960
7271,65049538,405,221,3,235,106,405,733,1027,1771,1898,405-221-3-235-106,405-733-1027-1771-1898
7272,65064279,425,232,457,194,74,425,744,1481,1730,1866,425-232-457-194-74,425-744-1481-1730-1866
7273,65066564,488,466,182,196,60,488,978,1206,1732,1852,488-466-182-196-60,488-978-1206-1732-1852
7274,65067584,337,187,140,189,42,337,699,1164,1725,1834,337-187-140-189-42,337-699-1164-1725-1834
7275,65070001,16,54,233,16,204,16,566,1257,1552,1996,16-54-233-16-204,16-566-1257-1552-1996
7276,65070498,58,362,415,242,124,58,874,1439,1778,1916,58-362-415-242-124,58-874-1439-1778-1916
7277,65071295,77,388,70,146,13,77,900,1094,1682,1805,77-388-70-146-13,77-900-1094-1682-1805
7278,65074926,352,356,119,156,83,352,868,1143,1692,1875,352-356-119-156-83,352-868-1143-1692-1875
7279,65080731,23,122,297,46,64,23,634,1321,1582,1856,23-122-297-46-64,23-634-1321-1582-1856
7280,65082436,16,373,43,188,183,16,885,1067,1724,1975,16-373-43-188-183,16-885-1067-1724-1975
7281,65084955,344,208,475,195,249,344,720,1499,1731,2041,344-208-475-195-249,344-720-1499-1731-2041
7282,65086970,405,5,303,95,1,405,517,1327,1631,1793,405-5-303-95-1,405-517-1327-1631-1793
7283,65087371,16,137,394,216,82,16,649,1418,1752,1874,16-137-394-216-82,16-649-1418-1752-1874
7284,65089118,127,401,102,78,86,127,913,1126,1614,1878,127-401-102-78-86,127-913-1126-1614-1878
7285,65105172,43,356,363,212,30,43,868,1387,1748,1822,43-356-363-212-30,43-868-1387-1748-1822
7286,65136199,113,216,162,6,197,113,728,1186,1542,1989,113-216-162-6-197,113-728-1186-1542-1989
7287,65136651,49,479,332,14,21,49,991,1356,1550,1813,49-479-332-14-21,49-991-1356-1550-1813
7288,65148576,193,151,214,127,138,193,663,1238,1663,1930,193-151-214-127-138,193-663-1238-1663-1930
7289,65151838,84,293,25,225,100,84,805,1049,1761,1892,84-293-25-225-100,84-805-1049-1761-1892
7290,65185781,77,469,41,225,18,77,981,1065,1761,1810,77-469-41-225-18,77-981-1065-1761-1810
7291,65186085,114,74,407,174,184,114,586,1431,1710,1976,114-74-407-174-184,114-586-1431-1710-1976
7292,65187424,114,277,402,30,204,114,789,1426,1566,1996,114-277-402-30-204,114-789-1426-1566-1996
7293,65190494,265,113,37,0,0,265,625,1061,1536,1792,265-113-37-0-0,265-625-1061-1536-1792
7294,65215569,467,239,86,167,100,467,751,1110,1703,1892,467-239-86-167-100,467-751-1110-1703-1892
7295,65218958,500,249,173,222,11,500,761,1197,1758,1803,500-249-173-222-11,500-761-1197-1758-1803
7296,65228851,8,215,94,10,125,8,727,1118,1546,1917,8-215-94-10-125,8-727-1118-1546-1917
7297,65233557,71,348,123,205,132,71,860,1147,1741,1924,71-348-123-205-132,71-860-1147-1741-1924
7298,65247405,74,161,181,246,115,74,673,1205,1782,1907,74-161-181-246-115,74-673-1205-1782-1907
7299,65274938,11,232,215,113,173,11,744,1239,1649,1965,11-232-215-113-173,11-744-1239-1649-1965
7300,65275389,468,57,15,45,213,468,569,1039,1581,2005,468-57-15-45-213,468-569-1039-1581-2005
7301,65276848,11,3,184,235,124,11,515,1208,1771,1916,11-3-184-235-124,11-515-1208-1771-1916
7302,65282652,23,497,11,174,53,23,1009,1035,1710,1845,23-497-11-174-53,23-1009-1035-1710-1845
7303,65282893,448,53,19,221,97,448,565,1043,1757,1889,448-53-19-221-97,448-565-1043-1757-1889
7304,65283352,150,258,328,250,65,150,770,1352,1786,1857,150-258-328-250-65,150-770-1352-1786-1857
7305,65285189,76,261,327,51,182,76,773,1351,1587,1974,76-261-327-51-182,76-773-1351-1587-1974
7306,65288242,16,265,276,199,60,16,777,1300,1735,1852,16-265-276-199-60,16-777-1300-1735-1852
7307,65289076,480,288,257,82,214,480,800,1281,1618,2006,480-288-257-82-214,480-800-1281-1618-2006
7308,65294318,447,485,33,135,47,447,997,1057,1671,1839,447-485-33-135-47,447-997-1057-1671-1839
7309,65300873,499,325,470,184,71,499,837,1494,1720,1863,499-325-470-184-71,499-837-1494-1720-1863
7310,65306188,193,65,23,21,240,193,577,1047,1557,2032,193-65-23-21-240,193-577-1047-1557-2032
7311,65308210,193,144,257,226,99,193,656,1281,1762,1891,193-144-257-226-99,193-656-1281-1762-1891
7312,65312902,193,444,358,62,36,193,956,1382,1598,1828,193-444-358-62-36,193-956-1382-1598-1828
7313,65323170,69,298,477,63,35,69,810,1501,1599,1827,69-298-477-63-35,69-810-1501-1599-1827
7314,65323586,193,431,17,254,12,193,943,1041,1790,1804,193-431-17-254-12,193-943-1041-1790-1804
7315,65325951,116,299,23,135,71,116,811,1047,1671,1863,116-299-23-135-71,116-811-1047-1671-1863
7316,65329398,292,158,486,244,63,292,670,1510,1780,1855,292-158-486-244-63,292-670-1510-1780-1855
7317,65329443,193,345,263,254,190,193,857,1287,1790,1982,193-345-263-254-190,193-857-1287-1790-1982
7318,65332391,193,297,377,97,91,193,809,1401,1633,1883,193-297-377-97-91,193-809-1401-1633-1883
7319,65332576,98,498,437,168,46,98,1010,1461,1704,1838,98-498-437-168-46,98-1010-1461-1704-1838
7320,65337005,36,363,277,79,24,36,875,1301,1615,1816,36-363-277-79-24,36-875-1301-1615-1816
7321,65344198,422,10,93,21,219,422,522,1117,1557,2011,422-10-93-21-219,422-522-1117-1557-2011
7322,65348607,49,479,144,248,129,49,991,1168,1784,1921,49-479-144-248-129,49-991-1168-1784-1921
7323,65359611,445,232,379,179,105,445,744,1403,1715,1897,445-232-379-179-105,445-744-1403-1715-1897
7324,65367354,193,444,151,32,203,193,956,1175,1568,1995,193-444-151-32-203,193-956-1175-1568-1995
7325,65369065,443,384,169,233,120,443,896,1193,1769,1912,443-384-169-233-120,443-896-1193-1769-1912
7326,65381942,193,444,11,56,77,193,956,1035,1592,1869,193-444-11-56-77,193-956-1035-1592-1869
7327,65383657,193,144,118,131,214,193,656,1142,1667,2006,193-144-118-131-214,193-656-1142-1667-2006
7328,65384556,193,297,308,117,84,193,809,1332,1653,1876,193-297-308-117-84,193-809-1332-1653-1876
7329,65385423,193,444,308,226,22,193,956,1332,1762,1814,193-444-308-226-22,193-956-1332-1762-1814
7330,65391079,467,453,492,206,53,467,965,1516,1742,1845,467-453-492-206-53,467-965-1516-1742-1845
7331,65394423,193,144,118,54,237,193,656,1142,1590,2029,193-144-118-54-237,193-656-1142-1590-2029
7332,65396456,125,433,446,129,45,125,945,1470,1665,1837,125-433-446-129-45,125-945-1470-1665-1837
7333,65401891,232,162,119,157,253,232,674,1143,1693,2045,232-162-119-157-253,232-674-1143-1693-2045
7334,65402462,65,114,0,31,73,65,626,1024,1567,1865,65-114-0-31-73,65-626-1024-1567-1865
7335,65405686,98,330,358,66,242,98,842,1382,1602,2034,98-330-358-66-242,98-842-1382-1602-2034
7336,65408286,329,188,138,34,199,329,700,1162,1570,1991,329-188-138-34-199,329-700-1162-1570-1991
7337,65408539,104,161,200,183,93,104,673,1224,1719,1885,104-161-200-183-93,104-673-1224-1719-1885
7338,65409512,329,188,39,155,219,329,700,1063,1691,2011,329-188-39-155-219,329-700-1063-1691-2011
7339,65410166,179,141,45,0,37,179,653,1069,1536,1829,179-141-45-0-37,179-653-1069-1536-1829
7340,65410176,329,236,113,74,16,329,748,1137,1610,1808,329-236-113-74-16,329-748-1137-1610-1808
7341,65418390,292,324,47,235,194,292,836,1071,1771,1986,292-324-47-235-194,292-836-1071-1771-1986
7342,65420212,321,77,207,41,124,321,589,1231,1577,1916,321-77-207-41-124,321-589-1231-1577-1916
7343,65420612,16,373,392,22,147,16,885,1416,1558,1939,16-373-392-22-147,16-885-1416-1558-1939
7344,65420706,220,86,199,77,126,220,598,1223,1613,1918,220-86-199-77-126,220-598-1223-1613-1918
7345,65422938,488,463,409,96,131,488,975,1433,1632,1923,488-463-409-96-131,488-975-1433-1632-1923
7346,65423263,220,361,316,49,220,220,873,1340,1585,2012,220-361-316-49-220,220-873-1340-1585-2012
7347,65423574,220,338,152,190,220,220,850,1176,1726,2012,220-338-152-190-220,220-850-1176-1726-2012
7348,65426170,405,62,295,31,35,405,574,1319,1567,1827,405-62-295-31-35,405-574-1319-1567-1827
7349,65428595,193,315,148,245,87,193,827,1172,1781,1879,193-315-148-245-87,193-827-1172-1781-1879
7350,65429238,193,315,308,117,47,193,827,1332,1653,1839,193-315-308-117-47,193-827-1332-1653-1839
7351,65429655,292,246,225,185,63,292,758,1249,1721,1855,292-246-225-185-63,292-758-1249-1721-1855
7352,65429848,193,324,23,254,208,193,836,1047,1790,2000,193-324-23-254-208,193-836-1047-1790-2000
7353,65436511,148,428,91,244,6,148,940,1115,1780,1798,148-428-91-244-6,148-940-1115-1780-1798
7354,65437388,292,330,265,18,10,292,842,1289,1554,1802,292-330-265-18-10,292-842-1289-1554-1802
7355,65441068,220,245,61,182,220,220,757,1085,1718,2012,220-245-61-182-220,220-757-1085-1718-2012
7356,65445286,384,207,222,146,96,384,719,1246,1682,1888,384-207-222-146-96,384-719-1246-1682-1888
7357,65445564,193,71,23,12,18,193,583,1047,1548,1810,193-71-23-12-18,193-583-1047-1548-1810
7358,65446052,193,144,302,101,237,193,656,1326,1637,2029,193-144-302-101-237,193-656-1326-1637-2029
7359,65446655,193,444,372,32,140,193,956,1396,1568,1932,193-444-372-32-140,193-956-1396-1568-1932
7360,65448587,384,207,172,87,128,384,719,1196,1623,1920,384-207-172-87-128,384-719-1196-1623-1920
7361,65448805,329,163,463,1,148,329,675,1487,1537,1940,329-163-463-1-148,329-675-1487-1537-1940
7362,65449129,292,30,475,181,73,292,542,1499,1717,1865,292-30-475-181-73,292-542-1499-1717-1865
7363,65449469,292,30,510,65,73,292,542,1534,1601,1865,292-30-510-65-73,292-542-1534-1601-1865
7364,65449722,337,224,21,227,231,337,736,1045,1763,2023,337-224-21-227-231,337-736-1045-1763-2023
7365,65472260,426,143,178,155,171,426,655,1202,1691,1963,426-143-178-155-171,426-655-1202-1691-1963
7366,65480093,53,373,231,102,195,53,885,1255,1638,1987,53-373-231-102-195,53-885-1255-1638-1987
7367,65480403,276,10,2,34,165,276,522,1026,1570,1957,276-10-2-34-165,276-522-1026-1570-1957
7368,65484097,426,333,178,166,114,426,845,1202,1702,1906,426-333-178-166-114,426-845-1202-1702-1906
7369,65485494,426,143,178,150,114,426,655,1202,1686,1906,426-143-178-150-114,426-655-1202-1686-1906
7370,65489607,227,390,236,0,207,227,902,1260,1536,1999,227-390-236-0-207,227-902-1260-1536-1999
7371,65493375,69,294,455,32,53,69,806,1479,1568,1845,69-294-455-32-53,69-806-1479-1568-1845
7372,65493804,426,333,178,96,44,426,845,1202,1632,1836,426-333-178-96-44,426-845-1202-1632-1836
7373,65503800,82,363,504,26,230,82,875,1528,1562,2022,82-363-504-26-230,82-875-1528-1562-2022
7374,65504857,82,363,504,26,38,82,875,1528,1562,1830,82-363-504-26-38,82-875-1528-1562-1830
7375,65525136,328,15,117,226,209,328,527,1141,1762,2001,328-15-117-226-209,328-527-1141-1762-2001
7376,65532774,189,336,422,202,43,189,848,1446,1738,1835,189-336-422-202-43,189-848-1446-1738-1835
7377,65534838,99,233,155,227,172,99,745,1179,1763,1964,99-233-155-227-172,99-745-1179-1763-1964
7378,65542594,71,194,441,51,3,71,706,1465,1587,1795,71-194-441-51-3,71-706-1465-1587-1795
7379,65556171,348,312,308,228,235,348,824,1332,1764,2027,348-312-308-228-235,348-824-1332-1764-2027
7380,65571135,413,134,42,114,222,413,646,1066,1650,2014,413-134-42-114-222,413-646-1066-1650-2014
7381,65571874,150,90,11,242,43,150,602,1035,1778,1835,150-90-11-242-43,150-602-1035-1778-1835
7382,65573102,220,245,17,41,144,220,757,1041,1577,1936,220-245-17-41-144,220-757-1041-1577-1936
7383,65573522,11,6,69,146,188,11,518,1093,1682,1980,11-6-69-146-188,11-518-1093-1682-1980
7384,65574534,292,207,11,146,130,292,719,1035,1682,1922,292-207-11-146-130,292-719-1035-1682-1922
7385,65574890,384,245,329,192,153,384,757,1353,1728,1945,384-245-329-192-153,384-757-1353-1728-1945
7386,65574989,384,68,337,106,155,384,580,1361,1642,1947,384-68-337-106-155,384-580-1361-1642-1947
7387,65575324,220,413,405,221,107,220,925,1429,1757,1899,220-413-405-221-107,220-925-1429-1757-1899
7388,65575567,384,207,99,83,88,384,719,1123,1619,1880,384-207-99-83-88,384-719-1123-1619-1880
7389,65576463,292,330,73,87,223,292,842,1097,1623,2015,292-330-73-87-223,292-842-1097-1623-2015
7390,65592853,311,2,237,179,125,311,514,1261,1715,1917,311-2-237-179-125,311-514-1261-1715-1917
7391,65595512,20,350,208,77,44,20,862,1232,1613,1836,20-350-208-77-44,20-862-1232-1613-1836
7392,65595875,228,130,78,212,209,228,642,1102,1748,2001,228-130-78-212-209,228-642-1102-1748-2001
7393,65599981,334,458,293,250,64,334,970,1317,1786,1856,334-458-293-250-64,334-970-1317-1786-1856
7394,65602286,193,297,479,26,35,193,809,1503,1562,1827,193-297-479-26-35,193-809-1503-1562-1827
7395,65608263,23,9,223,223,21,23,521,1247,1759,1813,23-9-223-223-21,23-521-1247-1759-1813
7396,65608866,23,9,223,26,151,23,521,1247,1562,1943,23-9-223-26-151,23-521-1247-1562-1943
7397,65611517,20,344,178,234,87,20,856,1202,1770,1879,20-344-178-234-87,20-856-1202-1770-1879
7398,65613645,190,209,341,145,253,190,721,1365,1681,2045,190-209-341-145-253,190-721-1365-1681-2045
7399,65615305,436,236,445,244,255,436,748,1469,1780,2047,436-236-445-244-255,436-748-1469-1780-2047
7400,65618061,153,163,138,37,99,153,675,1162,1573,1891,153-163-138-37-99,153-675-1162-1573-1891
7401,65618766,393,169,199,65,228,393,681,1223,1601,2020,393-169-199-65-228,393-681-1223-1601-2020
7402,65619181,24,489,191,208,36,24,1001,1215,1744,1828,24-489-191-208-36,24-1001-1215-1744-1828
7403,65620230,78,267,59,50,125,78,779,1083,1586,1917,78-267-59-50-125,78-779-1083-1586-1917
7404,65620761,442,145,98,250,43,442,657,1122,1786,1835,442-145-98-250-43,442-657-1122-1786-1835
7405,65620838,120,502,101,65,12,120,1014,1125,1601,1804,120-502-101-65-12,120-1014-1125-1601-1804
7406,65621851,148,71,61,150,254,148,583,1085,1686,2046,148-71-61-150-254,148-583-1085-1686-2046
7407,65632390,3,238,396,171,91,3,750,1420,1707,1883,3-238-396-171-91,3-750-1420-1707-1883
7408,65633436,139,107,424,78,190,139,619,1448,1614,1982,139-107-424-78-190,139-619-1448-1614-1982
7409,65634428,101,367,302,54,225,101,879,1326,1590,2017,101-367-302-54-225,101-879-1326-1590-2017
7410,65637180,127,97,451,54,31,127,609,1475,1590,1823,127-97-451-54-31,127-609-1475-1590-1823
7411,65638094,193,71,509,127,2,193,583,1533,1663,1794,193-71-509-127-2,193-583-1533-1663-1794
7412,65639491,127,97,451,54,31,127,609,1475,1590,1823,127-97-451-54-31,127-609-1475-1590-1823
7413,65640691,193,309,265,2,4,193,821,1289,1538,1796,193-309-265-2-4,193-821-1289-1538-1796
7414,65641074,127,97,327,5,31,127,609,1351,1541,1823,127-97-327-5-31,127-609-1351-1541-1823
7415,65641834,193,309,265,2,249,193,821,1289,1538,2041,193-309-265-2-249,193-821-1289-1538-2041
7416,65643369,257,360,223,12,195,257,872,1247,1548,1987,257-360-223-12-195,257-872-1247-1548-1987
7417,65644893,384,245,170,106,156,384,757,1194,1642,1948,384-245-170-106-156,384-757-1194-1642-1948
7418,65645171,384,245,116,14,108,384,757,1140,1550,1900,384-245-116-14-108,384-757-1140-1550-1900
7419,65647707,65,114,59,83,192,65,626,1083,1619,1984,65-114-59-83-192,65-626-1083-1619-1984
7420,65651860,76,203,263,68,202,76,715,1287,1604,1994,76-203-263-68-202,76-715-1287-1604-1994
7421,65656977,257,100,193,206,246,257,612,1217,1742,2038,257-100-193-206-246,257-612-1217-1742-2038
7422,65658806,28,209,125,140,0,28,721,1149,1676,1792,28-209-125-140-0,28-721-1149-1676-1792
7423,65659560,354,462,229,207,7,354,974,1253,1743,1799,354-462-229-207-7,354-974-1253-1743-1799
7424,65660327,193,297,107,203,168,193,809,1131,1739,1960,193-297-107-203-168,193-809-1131-1739-1960
7425,65660791,193,127,356,57,181,193,639,1380,1593,1973,193-127-356-57-181,193-639-1380-1593-1973
7426,65666892,489,35,326,184,15,489,547,1350,1720,1807,489-35-326-184-15,489-547-1350-1720-1807
7427,65667841,321,194,27,64,235,321,706,1051,1600,2027,321-194-27-64-235,321-706-1051-1600-2027
7428,65670911,291,252,170,248,117,291,764,1194,1784,1909,291-252-170-248-117,291-764-1194-1784-1909
7429,65675267,61,136,85,87,65,61,648,1109,1623,1857,61-136-85-87-65,61-648-1109-1623-1857
7430,65675370,78,412,211,157,129,78,924,1235,1693,1921,78-412-211-157-129,78-924-1235-1693-1921
7431,65677358,153,267,371,78,211,153,779,1395,1614,2003,153-267-371-78-211,153-779-1395-1614-2003
7432,65685478,3,355,56,239,233,3,867,1080,1775,2025,3-355-56-239-233,3-867-1080-1775-2025
7433,65691958,77,407,243,49,176,77,919,1267,1585,1968,77-407-243-49-176,77-919-1267-1585-1968
7434,65697063,200,180,14,32,115,200,692,1038,1568,1907,200-180-14-32-115,200-692-1038-1568-1907
7435,65706325,445,83,363,255,150,445,595,1387,1791,1942,445-83-363-255-150,445-595-1387-1791-1942
7436,65709607,445,196,416,2,167,445,708,1440,1538,1959,445-196-416-2-167,445-708-1440-1538-1959
7437,65713745,484,102,291,113,186,484,614,1315,1649,1978,484-102-291-113-186,484-614-1315-1649-1978
7438,65725969,179,162,164,172,140,179,674,1188,1708,1932,179-162-164-172-140,179-674-1188-1708-1932
7439,65736028,216,176,469,56,222,216,688,1493,1592,2014,216-176-469-56-222,216-688-1493-1592-2014
7440,65745293,426,143,178,150,114,426,655,1202,1686,1906,426-143-178-150-114,426-655-1202-1686-1906
7441,65746875,129,92,186,100,204,129,604,1210,1636,1996,129-92-186-100-204,129-604-1210-1636-1996
7442,65767414,172,140,323,19,146,172,652,1347,1555,1938,172-140-323-19-146,172-652-1347-1555-1938
7443,65781120,378,74,87,43,241,378,586,1111,1579,2033,378-74-87-43-241,378-586-1111-1579-2033
7444,65782024,378,0,497,136,237,378,512,1521,1672,2029,378-0-497-136-237,378-512-1521-1672-2029
7445,65783940,411,454,453,24,15,411,966,1477,1560,1807,411-454-453-24-15,411-966-1477-1560-1807
7446,65788175,418,306,151,47,147,418,818,1175,1583,1939,418-306-151-47-147,418-818-1175-1583-1939
7447,65789208,217,234,220,62,47,217,746,1244,1598,1839,217-234-220-62-47,217-746-1244-1598-1839
7448,65790302,441,492,472,66,89,441,1004,1496,1602,1881,441-492-472-66-89,441-1004-1496-1602-1881
7449,65793312,103,131,474,26,151,103,643,1498,1562,1943,103-131-474-26-151,103-643-1498-1562-1943
7450,65794879,112,94,139,233,203,112,606,1163,1769,1995,112-94-139-233-203,112-606-1163-1769-1995
7451,65798495,314,73,141,243,160,314,585,1165,1779,1952,314-73-141-243-160,314-585-1165-1779-1952
7452,65803759,14,140,443,103,73,14,652,1467,1639,1865,14-140-443-103-73,14-652-1467-1639-1865
7453,65820168,436,313,409,130,187,436,825,1433,1666,1979,436-313-409-130-187,436-825-1433-1666-1979
7454,65820448,304,69,369,220,123,304,581,1393,1756,1915,304-69-369-220-123,304-581-1393-1756-1915
7455,65820828,304,94,209,185,166,304,606,1233,1721,1958,304-94-209-185-166,304-606-1233-1721-1958
7456,65822494,11,6,69,146,64,11,518,1093,1682,1856,11-6-69-146-64,11-518-1093-1682-1856
7457,65827471,272,137,63,178,82,272,649,1087,1714,1874,272-137-63-178-82,272-649-1087-1714-1874
7458,65835838,370,39,200,132,20,370,551,1224,1668,1812,370-39-200-132-20,370-551-1224-1668-1812
7459,65838163,352,207,13,113,168,352,719,1037,1649,1960,352-207-13-113-168,352-719-1037-1649-1960
7460,65840634,343,448,325,236,58,343,960,1349,1772,1850,343-448-325-236-58,343-960-1349-1772-1850
7461,65845716,352,443,362,224,32,352,955,1386,1760,1824,352-443-362-224-32,352-955-1386-1760-1824
7462,65846817,153,75,291,189,253,153,587,1315,1725,2045,153-75-291-189-253,153-587-1315-1725-2045
7463,65850686,340,86,129,98,82,340,598,1153,1634,1874,340-86-129-98-82,340-598-1153-1634-1874
7464,65857770,340,42,87,16,71,340,554,1111,1552,1863,340-42-87-16-71,340-554-1111-1552-1863
7465,65863996,10,246,313,94,89,10,758,1337,1630,1881,10-246-313-94-89,10-758-1337-1630-1881
7466,65864718,10,246,313,37,89,10,758,1337,1573,1881,10-246-313-37-89,10-758-1337-1573-1881
7467,65865021,10,246,313,26,89,10,758,1337,1562,1881,10-246-313-26-89,10-758-1337-1562-1881
7468,65870902,304,270,319,51,49,304,782,1343,1587,1841,304-270-319-51-49,304-782-1343-1587-1841
7469,65871130,304,270,319,51,49,304,782,1343,1587,1841,304-270-319-51-49,304-782-1343-1587-1841
7470,65874499,378,255,207,81,158,378,767,1231,1617,1950,378-255-207-81-158,378-767-1231-1617-1950
7471,65874549,340,337,434,74,196,340,849,1458,1610,1988,340-337-434-74-196,340-849-1458-1610-1988
7472,65876751,352,68,23,224,159,352,580,1047,1760,1951,352-68-23-224-159,352-580-1047-1760-1951
7473,65880199,150,492,167,85,8,150,1004,1191,1621,1800,150-492-167-85-8,150-1004-1191-1621-1800
7474,65881275,340,292,24,79,168,340,804,1048,1615,1960,340-292-24-79-168,340-804-1048-1615-1960
7475,65888219,340,94,435,241,177,340,606,1459,1777,1969,340-94-435-241-177,340-606-1459-1777-1969
7476,65891316,503,160,362,80,252,503,672,1386,1616,2044,503-160-362-80-252,503-672-1386-1616-2044
7477,65891319,503,440,252,95,24,503,952,1276,1631,1816,503-440-252-95-24,503-952-1276-1631-1816
7478,65904659,63,200,302,114,214,63,712,1326,1650,2006,63-200-302-114-214,63-712-1326-1650-2006
7479,65915950,289,32,108,52,60,289,544,1132,1588,1852,289-32-108-52-60,289-544-1132-1588-1852
7480,65917729,182,349,414,190,56,182,861,1438,1726,1848,182-349-414-190-56,182-861-1438-1726-1848
7481,65924796,136,394,95,177,167,136,906,1119,1713,1959,136-394-95-177-167,136-906-1119-1713-1959
7482,65926242,454,343,353,195,204,454,855,1377,1731,1996,454-343-353-195-204,454-855-1377-1731-1996
7483,65927019,506,10,473,21,160,506,522,1497,1557,1952,506-10-473-21-160,506-522-1497-1557-1952
7484,65933180,83,297,293,110,135,83,809,1317,1646,1927,83-297-293-110-135,83-809-1317-1646-1927
7485,65933646,25,478,437,116,99,25,990,1461,1652,1891,25-478-437-116-99,25-990-1461-1652-1891
7486,65937694,116,288,339,53,206,116,800,1363,1589,1998,116-288-339-53-206,116-800-1363-1589-1998
7487,65938023,353,406,70,80,98,353,918,1094,1616,1890,353-406-70-80-98,353-918-1094-1616-1890
7488,65940684,382,127,33,165,137,382,639,1057,1701,1929,382-127-33-165-137,382-639-1057-1701-1929
7489,65947029,183,462,444,147,109,183,974,1468,1683,1901,183-462-444-147-109,183-974-1468-1683-1901
7490,65979891,398,119,92,176,137,398,631,1116,1712,1929,398-119-92-176-137,398-631-1116-1712-1929
7491,65980714,275,251,82,158,189,275,763,1106,1694,1981,275-251-82-158-189,275-763-1106-1694-1981
7492,65992305,53,136,222,179,48,53,648,1246,1715,1840,53-136-222-179-48,53-648-1246-1715-1840
7493,65995276,63,483,367,132,87,63,995,1391,1668,1879,63-483-367-132-87,63-995-1391-1668-1879
7494,66002902,252,189,490,220,123,252,701,1514,1756,1915,252-189-490-220-123,252-701-1514-1756-1915
7495,66022332,486,447,157,204,142,486,959,1181,1740,1934,486-447-157-204-142,486-959-1181-1740-1934
7496,66025287,174,258,382,125,111,174,770,1406,1661,1903,174-258-382-125-111,174-770-1406-1661-1903
7497,66026693,82,430,6,35,71,82,942,1030,1571,1863,82-430-6-35-71,82-942-1030-1571-1863
7498,66027432,82,288,265,23,62,82,800,1289,1559,1854,82-288-265-23-62,82-800-1289-1559-1854
7499,66031693,82,71,456,161,62,82,583,1480,1697,1854,82-71-456-161-62,82-583-1480-1697-1854
7500,66037880,42,157,157,250,25,42,669,1181,1786,1817,42-157-157-250-25,42-669-1181-1786-1817
7501,66043325,191,324,329,99,131,191,836,1353,1635,1923,191-324-329-99-131,191-836-1353-1635-1923
7502,66045038,353,59,60,91,224,353,571,1084,1627,2016,353-59-60-91-224,353-571-1084-1627-2016
7503,66047698,289,258,36,233,35,289,770,1060,1769,1827,289-258-36-233-35,289-770-1060-1769-1827
7504,66069439,436,17,293,230,246,436,529,1317,1766,2038,436-17-293-230-246,436-529-1317-1766-2038
7505,66075134,103,461,488,76,79,103,973,1512,1612,1871,103-461-488-76-79,103-973-1512-1612-1871
7506,66083359,171,367,41,194,188,171,879,1065,1730,1980,171-367-41-194-188,171-879-1065-1730-1980
7507,66083649,158,3,145,223,45,158,515,1169,1759,1837,158-3-145-223-45,158-515-1169-1759-1837
7508,66084939,224,385,466,177,209,224,897,1490,1713,2001,224-385-466-177-209,224-897-1490-1713-2001
7509,66088923,369,288,222,18,152,369,800,1246,1554,1944,369-288-222-18-152,369-800-1246-1554-1944
7510,66098736,351,313,187,57,20,351,825,1211,1593,1812,351-313-187-57-20,351-825-1211-1593-1812
7511,66101604,172,257,179,72,1,172,769,1203,1608,1793,172-257-179-72-1,172-769-1203-1608-1793
7512,66102627,351,313,191,96,20,351,825,1215,1632,1812,351-313-191-96-20,351-825-1215-1632-1812
7513,66124633,340,444,511,8,10,340,956,1535,1544,1802,340-444-511-8-10,340-956-1535-1544-1802
7514,66130294,340,232,46,185,51,340,744,1070,1721,1843,340-232-46-185-51,340-744-1070-1721-1843
7515,66131856,405,90,223,255,70,405,602,1247,1791,1862,405-90-223-255-70,405-602-1247-1791-1862
7516,66131945,500,90,15,210,205,500,602,1039,1746,1997,500-90-15-210-205,500-602-1039-1746-1997
7517,66136244,43,447,56,43,237,43,959,1080,1579,2029,43-447-56-43-237,43-959-1080-1579-2029
7518,66136872,384,36,232,126,127,384,548,1256,1662,1919,384-36-232-126-127,384-548-1256-1662-1919
7519,66142301,43,186,472,26,237,43,698,1496,1562,2029,43-186-472-26-237,43-698-1496-1562-2029
7520,66142622,217,150,496,243,60,217,662,1520,1779,1852,217-150-496-243-60,217-662-1520-1779-1852
